Start,Time_Start,End,Time_End,Location,Type,Place
12/1/2012,15:54:10,12/1/2012,15:54:13,Door,PIR,Living
12/1/2012,16:48:18,12/1/2012,16:48:59,Door,PIR,Living
12/1/2012,16:49:12,12/1/2012,16:49:15,Door,PIR,Kitchen
12/1/2012,16:52:23,12/1/2012,16:52:25,Door,PIR,Kitchen
12/1/2012,16:53:06,12/1/2012,16:53:09,Door,PIR,Living
12/1/2012,18:28:31,12/1/2012,18:28:39,Door,PIR,Living
12/1/2012,18:28:53,12/1/2012,18:28:57,Door,PIR,Kitchen
12/1/2012,18:29:30,12/1/2012,18:29:43,Fridge,Magnetic,Kitchen
12/1/2012,18:45:40,12/1/2012,18:45:43,Door,PIR,Kitchen
12/1/2012,18:47:13,12/1/2012,18:47:16,Door,PIR,Living
12/1/2012,18:50:25,12/1/2012,18:50:28,Door,PIR,Living
12/1/2012,18:52:00,12/1/2012,18:52:57,Toilet,Flush,Bathroom
12/1/2012,18:52:14,12/1/2012,18:52:17,Door,PIR,Living
12/1/2012,18:53:45,12/1/2012,20:36:06,Seat,Pressure,Living
12/1/2012,20:36:44,12/1/2012,20:36:46,Door,PIR,Living
12/1/2012,20:45:04,12/1/2012,20:45:07,Door,PIR,Living
12/1/2012,21:00:00,12/1/2012,21:00:03,Door,PIR,Living
12/1/2012,21:00:26,12/1/2012,21:00:29,Door,PIR,Bedroom
12/1/2012,21:07:53,12/1/2012,21:07:56,Door,PIR,Bedroom
12/1/2012,21:08:00,12/1/2012,21:08:03,Door,PIR,Living
12/1/2012,21:08:14,12/1/2012,21:08:17,Door,PIR,Living
12/1/2012,21:10:04,12/1/2012,21:10:08,Basin,PIR,Bathroom
12/1/2012,21:11:00,12/1/2012,21:11:02,Door,PIR,Kitchen
12/1/2012,21:12:33,12/1/2012,21:12:35,Door,PIR,Kitchen
12/1/2012,21:12:44,12/1/2012,21:12:47,Door,PIR,Living
12/1/2012,21:13:00,12/1/2012,21:13:01,Door,PIR,Living
12/1/2012,21:13:45,12/1/2012,21:13:48,Door,PIR,Bedroom
12/1/2012,21:13:53,12/1/2012,21:13:54,Door,PIR,Bedroom
12/1/2012,21:14:28,12/1/2012,21:14:29,Door,PIR,Kitchen
12/1/2012,21:15:37,12/1/2012,21:15:39,Door,PIR,Kitchen
12/1/2012,21:16:46,12/1/2012,21:16:50,Door,PIR,Living
12/1/2012,21:19:37,12/1/2012,21:19:41,Door,PIR,Living
12/1/2012,21:20:19,12/1/2012,21:20:21,Maindoor,Magnetic,Entrance
12/2/2012,1:25:53,12/2/2012,1:25:59,Maindoor,Magnetic,Entrance
12/2/2012,1:27:10,12/2/2012,1:27:16,Door,PIR,Kitchen
12/2/2012,1:28:17,12/2/2012,1:28:20,Door,PIR,Kitchen
12/2/2012,1:28:55,12/2/2012,1:28:58,Door,PIR,Bedroom
12/2/2012,1:30:22,12/2/2012,1:30:24,Door,PIR,Bedroom
12/2/2012,1:32:33,12/2/2012,1:33:50,Basin,PIR,Bathroom
12/2/2012,1:34:02,12/2/2012,1:34:05,Door,PIR,Bedroom
12/2/2012,1:36:42,12/2/2012,1:36:45,Door,PIR,Bedroom
12/2/2012,1:38:38,12/2/2012,1:39:23,Toilet,Flush,Bathroom
12/2/2012,1:39:30,12/2/2012,1:39:35,Door,PIR,Living
12/2/2012,1:41:02,12/2/2012,1:41:04,Door,PIR,Living
12/2/2012,1:41:09,12/2/2012,1:41:13,Door,PIR,Bedroom
12/2/2012,1:42:23,12/2/2012,9:19:32,Bed,Pressure,Bedroom
12/2/2012,9:20:12,12/2/2012,9:20:15,Door,PIR,Bedroom
12/2/2012,9:25:11,12/2/2012,9:26:07,Toilet,Flush,Bathroom
12/2/2012,9:25:22,12/2/2012,9:25:39,Door,PIR,Bedroom
12/2/2012,9:25:56,12/2/2012,10:15:26,Bed,Pressure,Bedroom
12/2/2012,10:16:06,12/2/2012,10:16:09,Door,PIR,Bedroom
12/2/2012,10:20:06,12/2/2012,10:21:26,Toilet,Flush,Bathroom
12/2/2012,10:22:38,12/2/2012,10:22:41,Door,PIR,Living
12/2/2012,10:24:25,12/2/2012,10:24:27,Door,PIR,Living
12/2/2012,10:24:30,12/2/2012,10:24:39,Door,PIR,Bedroom
12/2/2012,10:26:32,12/2/2012,10:26:36,Door,PIR,Bedroom
12/2/2012,10:26:48,12/2/2012,10:26:54,Door,PIR,Kitchen
12/2/2012,10:29:49,12/2/2012,10:30:04,Fridge,Magnetic,Kitchen
12/2/2012,10:33:28,12/2/2012,10:33:31,Door,PIR,Kitchen
12/2/2012,10:35:48,12/2/2012,10:35:51,Door,PIR,Bedroom
12/2/2012,10:35:53,12/2/2012,10:35:57,Door,PIR,Bedroom
12/2/2012,10:36:14,12/2/2012,10:36:16,Door,PIR,Kitchen
12/2/2012,10:49:42,12/2/2012,10:49:45,Door,PIR,Kitchen
12/2/2012,11:10:12,12/2/2012,11:10:41,Door,PIR,Kitchen
12/2/2012,11:22:15,12/2/2012,11:22:44,Door,PIR,Kitchen
12/2/2012,11:23:07,12/2/2012,11:23:10,Door,PIR,Living
12/2/2012,11:24:15,12/2/2012,11:24:17,Door,PIR,Living
12/2/2012,11:24:19,12/2/2012,11:24:22,Door,PIR,Bedroom
12/2/2012,11:30:42,12/2/2012,11:30:44,Door,PIR,Bedroom
12/2/2012,11:34:31,12/2/2012,11:35:52,Toilet,Flush,Bathroom
12/2/2012,11:35:58,12/2/2012,11:49:33,Basin,PIR,Bathroom
12/2/2012,11:50:00,12/2/2012,11:50:05,Door,PIR,Bedroom
12/2/2012,11:51:08,12/2/2012,11:51:12,Door,PIR,Bedroom
12/2/2012,11:53:47,12/2/2012,11:53:59,Basin,PIR,Bathroom
12/2/2012,11:54:34,12/2/2012,11:54:37,Door,PIR,Living
12/2/2012,11:55:15,12/2/2012,11:55:18,Door,PIR,Living
12/2/2012,11:55:47,12/2/2012,11:55:50,Door,PIR,Kitchen
12/2/2012,11:58:07,12/2/2012,11:58:09,Door,PIR,Kitchen
12/2/2012,12:02:05,12/2/2012,12:02:08,Door,PIR,Living
12/2/2012,12:03:46,12/2/2012,12:03:49,Door,PIR,Living
12/2/2012,12:04:15,12/2/2012,12:04:26,Door,PIR,Kitchen
12/2/2012,12:18:06,12/2/2012,12:18:09,Door,PIR,Kitchen
12/2/2012,12:23:47,12/2/2012,12:23:50,Door,PIR,Living
12/2/2012,12:24:22,12/2/2012,12:24:25,Door,PIR,Living
12/2/2012,12:24:34,12/2/2012,12:24:36,Door,PIR,Kitchen
12/2/2012,12:24:44,12/2/2012,12:24:49,Fridge,Magnetic,Kitchen
12/2/2012,12:56:00,12/2/2012,12:56:41,Door,PIR,Kitchen
12/2/2012,12:57:49,12/2/2012,12:57:52,Door,PIR,Living
12/2/2012,13:03:29,12/2/2012,13:03:32,Door,PIR,Living
12/2/2012,13:21:19,12/2/2012,13:21:21,Door,PIR,Kitchen
12/2/2012,13:34:02,12/2/2012,13:34:05,Door,PIR,Kitchen
12/2/2012,13:37:04,12/2/2012,13:37:16,Maindoor,Magnetic,Entrance
12/2/2012,13:59:35,12/2/2012,13:59:38,Maindoor,Magnetic,Entrance
12/2/2012,14:02:37,12/2/2012,14:02:42,Door,PIR,Kitchen
12/2/2012,14:23:12,12/2/2012,14:23:19,Door,PIR,Kitchen
12/2/2012,14:23:24,12/2/2012,14:23:28,Door,PIR,Living
12/2/2012,14:24:41,12/2/2012,14:24:43,Door,PIR,Living
12/2/2012,14:25:21,12/2/2012,14:25:23,Door,PIR,Kitchen
12/2/2012,14:38:11,12/2/2012,14:38:13,Door,PIR,Kitchen
12/2/2012,14:38:23,12/2/2012,14:38:26,Door,PIR,Living
12/2/2012,14:40:06,12/2/2012,14:40:09,Door,PIR,Living
12/2/2012,14:40:18,12/2/2012,14:40:22,Door,PIR,Kitchen
12/2/2012,14:44:46,12/2/2012,14:44:49,Door,PIR,Kitchen
12/2/2012,14:45:00,12/2/2012,14:45:03,Door,PIR,Living
12/2/2012,14:47:51,12/2/2012,14:47:54,Door,PIR,Living
12/2/2012,14:48:04,12/2/2012,14:48:07,Door,PIR,Kitchen
12/2/2012,14:51:08,12/2/2012,14:51:10,Door,PIR,Kitchen
12/2/2012,14:51:17,12/2/2012,14:51:21,Door,PIR,Living
12/2/2012,14:56:24,12/2/2012,14:56:27,Door,PIR,Living
12/2/2012,14:56:37,12/2/2012,14:56:43,Door,PIR,Kitchen
12/2/2012,14:56:52,12/2/2012,14:56:54,Door,PIR,Kitchen
12/2/2012,14:57:04,12/2/2012,14:57:07,Door,PIR,Living
12/2/2012,15:14:10,12/2/2012,15:14:14,Door,PIR,Living
12/2/2012,15:14:24,12/2/2012,15:14:26,Door,PIR,Kitchen
12/2/2012,15:16:10,12/2/2012,15:16:50,Fridge,Magnetic,Kitchen
12/2/2012,15:16:52,12/2/2012,15:16:54,Door,PIR,Kitchen
12/2/2012,15:17:19,12/2/2012,15:17:22,Door,PIR,Living
12/2/2012,15:27:56,12/2/2012,15:27:59,Door,PIR,Living
12/2/2012,15:28:18,12/2/2012,15:28:20,Door,PIR,Kitchen
12/2/2012,15:28:31,12/2/2012,15:28:33,Fridge,Magnetic,Kitchen
12/2/2012,15:33:06,12/2/2012,15:33:08,Door,PIR,Kitchen
12/2/2012,15:36:31,12/2/2012,15:36:35,Door,PIR,Living
12/2/2012,15:40:43,12/2/2012,15:40:46,Door,PIR,Living
12/2/2012,16:45:05,12/2/2012,16:45:07,Door,PIR,Kitchen
12/2/2012,16:57:17,12/2/2012,16:57:31,Fridge,Magnetic,Kitchen
12/2/2012,16:59:55,12/2/2012,16:59:59,Door,PIR,Kitchen
12/2/2012,17:00:33,12/2/2012,17:00:36,Door,PIR,Living
12/2/2012,17:07:03,12/2/2012,17:07:06,Door,PIR,Living
12/2/2012,17:07:17,12/2/2012,17:07:31,Door,PIR,Kitchen
12/2/2012,17:10:38,12/2/2012,17:10:40,Door,PIR,Kitchen
12/2/2012,17:10:54,12/2/2012,17:10:58,Door,PIR,Living
12/2/2012,17:11:43,12/2/2012,18:44:32,Seat,Pressure,Living
12/2/2012,18:45:07,12/2/2012,18:45:10,Door,PIR,Living
12/2/2012,18:46:49,12/2/2012,18:47:46,Toilet,Flush,Bathroom
12/2/2012,18:47:56,12/2/2012,18:47:59,Door,PIR,Living
12/2/2012,18:48:34,12/2/2012,18:48:37,Door,PIR,Living
12/2/2012,18:48:49,12/2/2012,18:48:51,Door,PIR,Kitchen
12/2/2012,18:49:48,12/2/2012,18:49:54,Door,PIR,Kitchen
12/2/2012,18:57:41,12/2/2012,18:57:44,Door,PIR,Kitchen
12/2/2012,19:06:52,12/2/2012,19:06:54,Door,PIR,Kitchen
12/2/2012,19:10:55,12/2/2012,19:11:54,Toilet,Flush,Bathroom
12/2/2012,19:11:37,12/2/2012,19:11:42,Door,PIR,Kitchen
12/2/2012,19:15:47,12/2/2012,19:15:49,Door,PIR,Kitchen
12/2/2012,19:16:04,12/2/2012,19:16:08,Door,PIR,Living
12/2/2012,19:17:01,12/2/2012,20:02:13,Seat,Pressure,Living
12/2/2012,20:03:28,12/2/2012,20:03:32,Door,PIR,Living
12/2/2012,20:04:29,12/2/2012,20:04:35,Door,PIR,Kitchen
12/2/2012,20:09:07,12/2/2012,20:09:10,Door,PIR,Kitchen
12/2/2012,20:09:26,12/2/2012,20:09:29,Door,PIR,Living
12/2/2012,20:21:43,12/2/2012,20:21:46,Door,PIR,Living
12/2/2012,20:28:42,12/2/2012,20:28:51,Door,PIR,Bedroom
12/2/2012,20:29:11,12/2/2012,20:29:15,Door,PIR,Bedroom
12/2/2012,20:29:33,12/2/2012,20:29:37,Basin,PIR,Bathroom
12/2/2012,20:39:12,12/2/2012,20:39:20,Door,PIR,Bedroom
12/2/2012,20:41:25,12/2/2012,20:41:34,Door,PIR,Bedroom
12/2/2012,20:41:44,12/2/2012,20:41:47,Door,PIR,Living
12/2/2012,21:18:10,12/2/2012,21:18:13,Door,PIR,Living
12/2/2012,21:18:28,12/2/2012,21:18:31,Door,PIR,Living
12/2/2012,21:19:12,12/3/2012,1:03:12,Seat,Pressure,Living
